date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:05:06	34673/34673	U-----	200	untouched ('')	image/png	date:Fri,%2028%20Aug%202020%2004:53:08%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/06.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/06.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:06	12509/12509	U-----	200	untouched ('')	image/png	date:Sun,%2020%20Sep%202020%2020:41:26%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/6.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/6.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:07	5877/5877	U-----	200	untouched ('')	image/png	date:Fri,%2028%20Aug%202020%2004:53:25%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/07.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/07.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:07	7730/7730	U-----	200	untouched ('')	image/png	date:Sun,%2020%20Sep%202020%2020:41:39%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/7.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/7.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:07	53201/53201	U-----	200	untouched ('')	image/png	date:Fri,%2028%20Aug%202020%2004:53:42%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/08.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/08.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:08	13408/13408	U-----	200	untouched ('')	image/png	date:Sun,%2020%20Sep%202020%2020:41:55%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/8.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/8.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:08	1516/1516	U-----	200	untouched ('')	image/png	date:Mon,%2014%20Sep%202020%2010:38:26%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/thumbs/logo-ovg7volr9wor4ps1ssdsvz7h7fais7bhlu0hgkaz7s.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/thumbs/logo-ovg7volr9wor4ps1ssdsvz7h7fais7bhlu0hgkaz7s.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:08	41862/41862	U-----	200	untouched ('')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:01%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/1.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/1.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:08	5628/5628	U-----	200	untouched ('')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:01%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/1-150x150.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/1-150x150.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:09	4862/4862	U-----	200	untouched ('')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:33%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/2-2-150x150.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/2-2-150x150.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:09	35176/35176	U-----	200	untouched ('')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:34:59%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:09	7312/7312	U-----	200	untouched ('')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:34:59%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3-150x150.jpg	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3-150x150.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:09	1357/1357	U-----	200	untouched ('OK')	text/css	date:Mon,%2014%20Sep%202020%2010:49:07%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/css/post-286.css?ver=1600080547	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/css/post-2865fef.css	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:10	9566/9566	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:58%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:10	3038/3038	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:58%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=4.5.1	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min8686.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:10	1846/1846	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:59%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:11	2047/2047	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:58%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=4.5.1	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min8686.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:11	2939/2939	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:58%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=4.5.1	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min8686.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:11	37087/37087	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:33%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/bootstrap.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/bootstrap.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:11	13266/13266	U-----	200	untouched ('OK')	application/x-javascript	date:Thu,%2020%20Aug%202020%2006:20:10%20GMT	http://avo.smartinnovates.com/demo5/wp-includes/js/jquery/ui/effect.min.js?ver=1.11.4	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-includes/js/jquery/ui/effect.mine899.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:12	6978/6978	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:40%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/superfish.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/superfish5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:12	12375/12375	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:36%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/pace.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/pace.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:12	2915/2915	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:34%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.fitvids.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.fitvids5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:13	20228/20228	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:35%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.magnific-popup.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.magnific-popup.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:13	10085/10085	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:36%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.sticky.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.sticky5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:13	5629/5629	U-----	200	untouched ('OK')	application/x-javascript	date:Thu,%2020%20Aug%202020%2006:14:35%20GMT	http://avo.smartinnovates.com/demo5/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-includes/js/imagesloaded.mineda1.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:13	41953/41953	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:39%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slick.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slick.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:14	1541/1541	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:38%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slick-animation.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slick-animation5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:14	2283/2283	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:37%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/ResizeSensor.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/ResizeSensor.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:14	5428/5428	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:41%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/theia-sticky-sidebar.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/theia-sticky-sidebar.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:14	830/830	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:40%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/svgembedder.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/svgembedder.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:15	545/545	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:42%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/totop.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/totop5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:15	6976/6976	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:02%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/animated.headline.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/animated.headline.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:15	6317/6317	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:16%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/splitting.min.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/splitting.min.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:16	35445/35445	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:34%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/isotope.pkgd.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/isotope.pkgd.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:16	139153/139153	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:49%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:16	2505/2505	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:39%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slider-swiper.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slider-swiper5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:16	11767/11767	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:13%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/simpleParallax.min.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/simpleParallax.min.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:17	9028/9028	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:42%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/waypoints.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/waypoints.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:17	1064/1064	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:34%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.counterup.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.counterup.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:17	26036/26036	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:35%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.knob.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.knob5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:17	7064/7064	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:42%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/wow.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/wow.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:18	3188/3188	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:34%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.appear.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.appear5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:18	28977/28977	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:37%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/scripts.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/scripts5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:18	507/507	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:36%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/loader.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/loader5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:18	1434/1434	U-----	200	untouched ('OK')	application/x-javascript	date:Thu,%2020%20Aug%202020%2006:14:53%20GMT	http://avo.smartinnovates.com/demo5/wp-includes/js/wp-embed.min.js?ver=5.5.3	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-includes/js/wp-embed.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:19	137623/137623	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:17%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/swiper.min.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/swiper.min.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:19	7064/7064	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:20%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/wow.min.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/wow.min.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:19	1539/1539	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:12%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/portfolio.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/portfolio.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:20	42863/42863	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:49%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/slick/slick.min.js?ver=1.8.1	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/slick/slick.minc245.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:20	1069/1069	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:18%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/testimonial.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/testimonial.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:20	1074/1074	U-----	200	untouched ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:12%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/post-list.js	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/post-list.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:20	6845/6845	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:19%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/mailchimp-for-wp/assets/js/forms.min.js?ver=4.8.1	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/mailchimp-for-wp/assets/js/forms.mina288.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:21	64119/64119	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:48%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.0.7	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/js/frontend-modules.min8571.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:21	6482/6482	U-----	200	untouched ('OK')	application/x-javascript	date:Thu,%2020%20Aug%202020%2006:20:11%20GMT	http://avo.smartinnovates.com/demo5/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-includes/js/jquery/ui/position.mine899.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:21	10863/10863	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:48%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:21	12198/12198	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:49%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:22	2639/2639	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:49%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.0.7	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/share-link/share-link.min8571.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:22	120117/120117	U-----	200	untouched ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:48%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.0.7	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/js/frontend.min8571.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:22	11396/11396	U-----	200	untouched ('OK')	application/x-javascript	date:Sat,%2021%20Nov%202020%2023:31:20%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/front/js/custom-scripts.js?ver=1.0.0	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/front/js/custom-scripts8a54.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:22	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2030%20Nov%202020%2021:05:23%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.2	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/css/stylesbb49.html	(from http://avo.smartinnovates.com/demo5/home5-light/)
01:05:23	326/326	U-----	200	untouched ('OK')	text/html	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/openhand.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
01:05:23	326/326	U-----	200	untouched ('OK')	text/html	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
01:05:23	70/70	U-----	200	untouched ('')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
01:05:24	70/70	U-----	200	untouched ('')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
01:05:24	70/70	U-----	200	untouched ('')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
01:05:24	71/71	U-----	200	untouched ('')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/User/Desktop/portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
