date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:52:40	7730/7730	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Sep%202020%2020:41:39%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/7.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/7.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:41	1516/1516	---M--	200	added ('OK')	image/png	date:Mon,%2014%20Sep%202020%2010:38:26%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/thumbs/logo-ovg7volr9wor4ps1ssdsvz7h7fais7bhlu0hgkaz7s.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/thumbs/logo-ovg7volr9wor4ps1ssdsvz7h7fais7bhlu0hgkaz7s.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:41	34673/34673	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2004:53:08%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/06.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/06.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:42	13408/13408	---M--	200	added ('OK')	image/png	date:Sun,%2020%20Sep%202020%2020:41:55%20GMT	http://avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/8.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo2/wp-content/uploads/sites/3/2020/09/8.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:43	5628/5628	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:01%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/1-150x150.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/1-150x150.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:43	4862/4862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:33%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/2-2-150x150.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/2-2-150x150.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:46	7312/7312	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:34:59%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3-150x150.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3-150x150.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:46	53201/53201	---M--	200	added ('OK')	image/png	date:Fri,%2028%20Aug%202020%2004:53:42%20GMT	http://avo.smartinnovates.com/wp-content/uploads/2020/08/08.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/wp-content/uploads/2020/08/08.png	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:47	41862/41862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:35:01%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/1.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/1.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:47	1357/1357	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Sep%202020%2010:49:07%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/css/post-286.css?ver=1600080547	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/elementor/css/post-2865fef.css	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:47	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2030%20Nov%202020%2019:52:47%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.2.2	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/js/scriptsbb49.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:47	35176/35176	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Sep%202020%2010:34:59%20GMT	http://avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3.jpg	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/uploads/sites/12/2020/08/3.jpg	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:47	9566/9566	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:58%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min.js?ver=2.70	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/jquery-blockui/jquery.blockUI.min44fd.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:48	3038/3038	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:58%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min.js?ver=4.5.1	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/add-to-cart.min8686.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:48	1846/1846	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:59%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min.js?ver=2.1.4	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/js-cookie/js.cookie.min6b25.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:49	2047/2047	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:58%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min.js?ver=4.5.1	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/woocommerce.min8686.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:49	2939/2939	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:58%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min.js?ver=4.5.1	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/woocommerce/assets/js/frontend/cart-fragments.min8686.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:50	37087/37087	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:33%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/bootstrap.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/bootstrap.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:51	13266/13266	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2020%20Aug%202020%2006:20:10%20GMT	http://avo.smartinnovates.com/demo5/wp-includes/js/jquery/ui/effect.min.js?ver=1.11.4	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-includes/js/jquery/ui/effect.mine899.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:51	6978/6978	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:40%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/superfish.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/superfish5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:52	12375/12375	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:36%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/pace.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/pace.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:53	20228/20228	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:35%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.magnific-popup.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.magnific-popup.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:54	10085/10085	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:36%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.sticky.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.sticky5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:54	2915/2915	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:34%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.fitvids.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.fitvids5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:54	5629/5629	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2020%20Aug%202020%2006:14:35%20GMT	http://avo.smartinnovates.com/demo5/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-includes/js/imagesloaded.mineda1.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:55	1541/1541	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:38%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slick-animation.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slick-animation5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:56	2283/2283	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:37%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/ResizeSensor.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/ResizeSensor.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:56	41953/41953	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:39%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slick.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slick.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:57	5428/5428	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:41%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/theia-sticky-sidebar.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/theia-sticky-sidebar.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:57	830/830	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:40%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/svgembedder.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/svgembedder.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:58	545/545	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:42%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/totop.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/totop5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:58	6976/6976	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:02%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/animated.headline.js	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/animated.headline.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:52:59	6317/6317	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:16%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/splitting.min.js	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/splitting.min.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:00	35445/35445	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:34%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/isotope.pkgd.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/isotope.pkgd.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:01	2505/2505	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:39%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slider-swiper.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/slider-swiper5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:02	11767/11767	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:13%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/simpleParallax.min.js	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/simpleParallax.min.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:03	9028/9028	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:42%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/waypoints.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/waypoints.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:04	1064/1064	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:34%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.counterup.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.counterup.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:05	7064/7064	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:42%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/wow.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/wow.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:07	3188/3188	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:34%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.appear.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.appear5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:07	139153/139153	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:49%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:08	26036/26036	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:35%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.knob.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/jquery.knob5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:08	28977/28977	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:37%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/scripts.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/scripts5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:09	507/507	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:20:36%20GMT	http://avo.smartinnovates.com/demo5/wp-content/themes/avo/js/loader.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/themes/avo/js/loader5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:09	1434/1434	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2020%20Aug%202020%2006:14:53%20GMT	http://avo.smartinnovates.com/demo5/wp-includes/js/wp-embed.min.js?ver=5.5.3	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-includes/js/wp-embed.min5697.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:10	7064/7064	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:20%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/wow.min.js	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/wow.min.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:12	137623/137623	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:17%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/swiper.min.js	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/swiper.min.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:13	1539/1539	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:12%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/portfolio.js	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/portfolio.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:14	1069/1069	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:18%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/testimonial.js	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/testimonial.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:15	1074/1074	---M--	200	added ('OK')	application/x-javascript	date:Fri,%2006%20Nov%202020%2012:17:12%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/post-list.js	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/widgets/js/post-list.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:15	6845/6845	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:10:19%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/mailchimp-for-wp/assets/js/forms.min.js?ver=4.8.1	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/mailchimp-for-wp/assets/js/forms.mina288.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:17	42863/42863	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:49%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/slick/slick.min.js?ver=1.8.1	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/slick/slick.minc245.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:19	64119/64119	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:48%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.0.7	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/js/frontend-modules.min8571.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:20	6482/6482	---M--	200	added ('OK')	application/x-javascript	date:Thu,%2020%20Aug%202020%2006:20:11%20GMT	http://avo.smartinnovates.com/demo5/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-includes/js/jquery/ui/position.mine899.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:21	10863/10863	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:48%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.8.1	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/dialog/dialog.mina288.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:21	12198/12198	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:49%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:21	2639/2639	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:49%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.0.7	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/lib/share-link/share-link.min8571.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:23	11396/11396	---M--	200	added ('OK')	application/x-javascript	date:Sat,%2021%20Nov%202020%2023:31:20%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/front/js/custom-scripts.js?ver=1.0.0	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/avo_plugin/assets/front/js/custom-scripts8a54.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:25	83/83	---M--	409	error ('Conflict')	text/html	date:Mon,%2030%20Nov%202020%2019:53:24%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.2.2	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/contact-form-7/includes/css/stylesbb49.html	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:25	120117/120117	---M--	200	added ('OK')	application/x-javascript	date:Sun,%2013%20Sep%202020%2023:09:48%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.0.7	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/elementor/assets/js/frontend.min8571.js	(from http://avo.smartinnovates.com/demo5/home5-light/)
23:53:25	326/326	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/openhand.cur	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/openhand.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
23:53:25	326/326	---M--	200	added ('OK')	text/html	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/closedhand.cur	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/closedhand.html	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
23:53:26	70/70	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
23:53:26	70/70	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
23:53:27	70/70	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
23:53:27	71/71	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3_white.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
23:53:27	90/90	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Aug%202020%2011:02:11%20GMT	http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	C:/Users/User/Desktop/Portfolio/avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/assets/coloredbg.png	(from http://avo.smartinnovates.com/demo5/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.21)
